null,um i want
inform,the south part of town greek food
reqalts,what about a restaurant in the east part of town that serves indian type food
inform,im looking for a moderately priced restaurant and it should be in the west part of town
request,their phone number
request,type of food do they serve
inform,looking for a cheap restaurant and it should be in the west part of town
inform,i need a cheap restaurant in the north part of town
inform,brazilian food
null,im looking
inform,portuguese food instead
inform,okay um well how bout portuguese
ack,okay um
request,whats the address to that please
inform,im looking for an expensive restauran
inform,looking for romanian food in the east part of town
confirm,is there a gastropub
null,aristrain
request,i want to know the address and the
affirm,uh yes i would like a restaurant in the center and it should serve jamaica
null,sea
reqalts,okay how about a gastropub
bye,stop
inform,traditional
inform,restaurant south part of town
bye,thank you good bye thank you good bye
inform,um a cheap restaurant in the west part of town
inform,i need moderately priced restaurant that serves spanish
reqalts,are there any other cheap restaurants in the west part of town
reqalts,is there any restaurant serving asian oriental food
inform,barbecue food west part of town
inform,a restaurant
inform,can i find a expensive restaurant that serves welsh food
request,may i get the address and restaurant and
inform,what about kosher food
request,can i get the address phone number and price of food
inform,cheap restaurant in the north
reqalts,what about a restaurant that serves chinese food
inform,eritrean food noise
inform,im looking for a restaurant in the west part of town that serves caribbean
inform,a restaurant in the west part of town that serves hungarian food
inform,id like a portuguese restaurant
reqalts,uh is there any other
request,address phone number post code
inform,cheap restaurant serving asian oriental
inform,im looking for a restaurant in the north part of town that serves caribbean food
thankyou,very good thank you bye bye
inform,indian food in the south
request,okay and whats the addre
inform,uh mediterranean food
request,what food does it serve
request,what is the address and type of food
reqalts,how about turkish
inform,hungarian food in the center of town
thankyou,thank you and good
inform,im looking for a restaurant that serves gastropub food
